site,station,segment,spatial_location_index,x_mm,y_mm,velocity_mm_s,point_count,deviation_mm
nanjingdonglu,East Nanjing Road,7,109,180913.3367,-925225.1422,708.5327932,2,781.3445141
nanjingdonglu,East Nanjing Road,7,110,180992.1874,-925130.8847,678.5166427,3,880.0859405
nanjingdonglu,East Nanjing Road,7,111,181037.034,-925402.9611,715.9693061,14,611.1269714
nanjingdonglu,East Nanjing Road,7,112,181072.6025,-925556.8144,765.0309305,22,459.637477
nanjingdonglu,East Nanjing Road,7,113,181132.3705,-925275.1953,684.3533341,3,744.2905481
nanjingdonglu,East Nanjing Road,7,114,181216.8088,-925349.2001,738.5528557,4,675.3919887
nanjingdonglu,East Nanjing Road,7,115,181270.7737,-926013.2558,832.8106138,4,15.67755951
nanjingdonglu,East Nanjing Road,7,116,181338.6381,-925912.7899,826.9898114,8,119.9640763
nanjingdonglu,East Nanjing Road,7,117,181387.3331,-926066.2722,805.6279543,6,30.38114238
nanjingdonglu,East Nanjing Road,7,118,181437.102,-926210.1986,606.8264184,9,171.1231117
nanjingdonglu,East Nanjing Road,7,119,181490.3685,-926257.3508,566.6444461,7,215.0532366
nanjingdonglu,East Nanjing Road,7,120,181552.7067,-926241.7593,555.8612597,22,195.8152644
nanjingdonglu,East Nanjing Road,7,121,181594.1885,-926396.9342,583.1971699,20,348.2737183
nanjingdonglu,East Nanjing Road,7,122,181665.2238,-926059.8567,537.6625723,22,7.646180421
nanjingdonglu,East Nanjing Road,7,123,181719.8394,-926471.6217,583.6803784,16,415.4242565
nanjingdonglu,East Nanjing Road,7,124,181775.641,-925182.8342,581.6575989,21,874.4118245
nanjingdonglu,East Nanjing Road,7,125,181820.3565,-925736.1004,571.4380366,8,324.7442589
nanjingdonglu,East Nanjing Road,7,126,181880.1247,-925835.7165,571.5152829,6,228.8242156
nanjingdonglu,East Nanjing Road,7,127,181932.5478,-925156.3461,592.5986002,4,910.10345
nanjingdonglu,East Nanjing Road,7,128,181984.3194,-926280.7754,548.0700964,8,209.3188687
nanjingdonglu,East Nanjing Road,7,129,182052.9832,-925984.1202,549.4207802,5,90.87010243
nanjingdonglu,East Nanjing Road,7,130,182075.7035,-923972.4681,670.4622423,1,2100.361635
nanjingdonglu,East Nanjing Road,7,131,182149.5006,-925247.9553,678.4862616,6,831.4430435
nanjingdonglu,East Nanjing Road,7,132,182198.1404,-926704.2345,568.312097,37,619.436865
nanjingdonglu,East Nanjing Road,7,133,182271.9191,-925537.8017,560.6335424,3,549.3172743
nanjingdonglu,East Nanjing Road,7,134,182351.2901,-925891.1934,558.9059383,4,201.2191747
nanjingdonglu,East Nanjing Road,7,135,182410.8011,-926245.1192,582.0364988,80,148.583072
nanjingdonglu,East Nanjing Road,7,136,182484.0,-925823.3069,568.530381,26,276.8108838
nanjingdonglu,East Nanjing Road,7,137,182527.5302,-926208.504,576.3997339,10,105.150902
nanjingdonglu,East Nanjing Road,7,138,182588.5552,-926568.1367,541.3840319,10,460.5603738
nanjingdonglu,East Nanjing Road,7,139,182635.827,-926497.7353,547.8668848,28,387.4947172
nanjingdonglu,East Nanjing Road,7,140,182689.2286,-926712.496,523.9630965,32,598.7338424
nanjingdonglu,East Nanjing Road,7,141,182735.3372,-926580.3862,526.495852,45,464.1355499
nanjingdonglu,East Nanjing Road,7,142,182789.5472,-926475.1305,533.5218603,74,355.8672701
nanjingdonglu,East Nanjing Road,7,143,182843.1418,-926377.6439,535.1961891,115,255.3914347
nanjingdonglu,East Nanjing Road,7,144,182888.069,-926269.8077,534.3088652,48,145.0935843
nanjingdonglu,East Nanjing Road,7,145,182946.1385,-926234.7285,529.7298415,57,106.6523475
nanjingdonglu,East Nanjing Road,7,146,182989.2909,-926264.9055,538.705147,55,134.2341171
nanjingdonglu,East Nanjing Road,7,147,183041.4219,-926512.8193,523.4612605,31,378.6429748
nanjingdonglu,East Nanjing Road,7,148,183094.0021,-925933.0095,536.4464222,33,203.2592647
nanjingdonglu,East Nanjing Road,7,149,183143.5019,-925879.2578,534.7820739,26,259.8352106
nanjingdonglu,East Nanjing Road,7,150,183143.5019,-925879.2578,534.7820739,26,259.8352106
